,webrtc-media-0.6.0,adt>adt,warn,   --> src/audio/buffer.rs:130:22
13150,plotters-bitmap-0.3.2,[uint]>uint,safe,  --> src/bitmap_pixel/bgrx.rs:74:13
13151,plotters-bitmap-0.3.2,[uint]>uint,safe,   --> src/bitmap_pixel/bgrx.rs:196:42
13152,plotters-bitmap-0.3.2,[uint]>tuple,safe,  --> src/bitmap_pixel/rgb.rs:71:13
13153,plotters-bitmap-0.3.2,[uint]>tuple,safe,  --> src/bitmap_pixel/rgb.rs:80:13
13154,plotters-bitmap-0.3.2,[uint]>tuple,safe,   --> src/bitmap_pixel/rgb.rs:210:65
13155,abomonation-0.7.3,&uint>&param,warn,   --> src/abomonated.rs:124:35
13156,abomonation-0.7.3,&param>*const uint,warn,  --> src/lib.rs:75:44
13157,abomonation-0.7.3,&mut uint>&mut param,warn,   --> src/lib.rs:127:30
13158,abomonation-0.7.3,*const uint>*mut uint,warn,   --> src/lib.rs:455:58
13159,abomonation-0.7.3,&param>*const uint,warn,   --> src/lib.rs:501:52
13160,abomonation-0.7.3,*mut param>adt,warn,   --> src/lib.rs:511:35
13161,json-syntax-0.9.4,&mut adt>&mut adt,warn,   --> src/object.rs:788:13
13162,json-syntax-0.9.4,&mut adt>&mut adt,warn,   --> src/object.rs:797:21
13163,json-syntax-0.9.4,&param>&adt,warn,  --> src/unordered.rs:17:12
13164,ra_ap_profile-0.0.149,uint>fnptr,warn,  --> src/memory_usage.rs:84:59
13165,chinese-number-0.7.2,uint>adt,warn, --> src/chinese_characters.rs:3:45
13166,chinese-number-0.7.2,uint>adt,warn,  --> src/chinese_characters.rs:99:62
13167,chinese-number-0.7.2,uint>adt,warn,   --> src/chinese_characters.rs:207:45
13168,chinese-number-0.7.2,int>adt,warn, --> src/chinese_count_method.rs:2:51
13169,pelite-0.10.0,&&[uint]>&adt,warn,  --> src/util/c_str.rs:49:3
13170,pelite-0.10.0,&&[uint]>&adt,warn,  --> src/util/wide_str.rs:43:3
13171,pelite-0.10.0,&&[adt]>&adt,warn,  --> src/wrap/sections.rs:74:12
13172,pelite-0.10.0,&adt>&&[adt],warn,  --> src/wrap/sections.rs:84:12
13173,ecdh-0.0.12,uint>adt,warn,     --> src/bindings_ecdh.rs:10033:12
13174,tree-sitter-graph-0.10.1,adt>adt,warn,   --> src/parse_error.rs:273:29
13175,tree-sitter-graph-0.10.1,adt>adt,warn,   --> src/parse_error.rs:326:30
13176,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:660:27
13177,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:675:27
13178,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:917:34
13179,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:919:22
13180,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:925:26
13181,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:927:22
13182,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:975:34
13183,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:977:22
13184,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:983:26
13185,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/vulkan/renderer/mod.rs:985:22
13186,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1034:34
13187,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1036:22
13188,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1042:26
13189,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1044:22
13190,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1098:30
13191,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1100:18
13192,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1158:34
13193,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1160:22
13194,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1166:26
13195,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1168:22
13196,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1227:34
13197,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1229:22
13198,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1235:26
13199,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1237:22
13200,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1263:27
13201,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1268:30
13202,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1278:27
13203,adi-0.13.0-pre2,*mut adt>&mut adt,warn,    --> src/screen/ffi/render/vulkan/renderer/mod.rs:1282:30
13204,adi-0.13.0-pre2,uint>*mut adt,warn,   --> src/screen/ffi/render/opengl/mod.rs:160:17
13205,adi-0.13.0-pre2,*mut adt>&mut adt,warn,   --> src/screen/ffi/render/opengl/mod.rs:260:14
13206,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:406:31
13207,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:447:31
13208,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:489:31
13209,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:531:31
13210,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:568:31
13211,adi-0.13.0-pre2,*const adt>*const uint,warn,   --> src/screen/ffi/render/opengl/mod.rs:619:31
13212,adi-0.13.0-pre2,int>uint,warn,   --> src/screen/ffi/linux.rs:245:39
13213,adi-0.13.0-pre2,adt>&mut adt,warn,  --> src/shared/alsa/mod.rs:43:14
13214,rafx-assets-0.0.14,adt>adt,warn,   --> src/distill_impl/asset_storage.rs:214:13
13215,rafx-assets-0.0.14,adt>adt,warn,   --> src/distill_impl/asset_storage.rs:249:13
13216,gdnative-core-0.11.3,*const adt>*const adt,warn,   --> src/core_types/geom/aabb.rs:322:18
13217,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/geom/aabb.rs:328:18
13218,gdnative-core-0.11.3,*const adt>*const adt,warn,   --> src/core_types/geom/basis.rs:639:18
13219,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/geom/basis.rs:645:18
13220,gdnative-core-0.11.3,*const adt>*const adt,warn,   --> src/core_types/geom/plane.rs:232:18
13221,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/geom/plane.rs:238:18
13222,gdnative-core-0.11.3,*const adt>*const adt,warn,   --> src/core_types/geom/transform.rs:288:13
13223,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/geom/transform.rs:295:18
13224,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/geom/transform2d.rs:271:18
13225,gdnative-core-0.11.3,&adt>&adt,warn,   --> src/core_types/color.rs:284:18
13226,gdnative-core-0.11.3,adt>adt,warn,   --> src/core_types/color.rs:290:18
13227,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/color.rs:296:18
13228,gdnative-core-0.11.3,uint>adt,warn,  --> src/core_types/error.rs:75:13
13229,gdnative-core-0.11.3,adt>uint,safe,  --> src/core_types/rid.rs:64:13
13230,gdnative-core-0.11.3,uint>adt,warn,   --> src/core_types/variant.rs:173:18
13231,gdnative-core-0.11.3,uint>adt,warn,   --> src/core_types/variant.rs:214:26
13232,gdnative-core-0.11.3,uint>adt,warn,   --> src/core_types/variant.rs:295:18
13233,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/variant.rs:37:21
13234,gdnative-core-0.11.3,float>float,warn,   --> src/core_types/variant.rs:37:21
13235,gdnative-core-0.11.3,int>int,warn,   --> src/core_types/variant.rs:37:21
13236,gdnative-core-0.11.3,uint>uint,warn,   --> src/core_types/variant.rs:37:21
13237,gdnative-core-0.11.3,bool>bool,warn,   --> src/core_types/variant.rs:37:21
13238,gdnative-core-0.11.3,&adt>*const adt,warn,    --> src/core_types/variant.rs:1245:48
13239,gdnative-core-0.11.3,adt>adt,safe,    --> src/core_types/variant.rs:1326:38
13240,gdnative-core-0.11.3,adt>adt,warn,   --> src/core_types/vector2.rs:317:18
13241,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/vector2.rs:333:18
13242,gdnative-core-0.11.3,adt>adt,warn,   --> src/core_types/vector3.rs:382:18
13243,gdnative-core-0.11.3,adt>adt,safe,   --> src/core_types/vector3.rs:398:18
13244,gdnative-core-0.11.3,&&[*mut adt]>&&[&adt],warn,   --> src/export/method.rs:327:20
13245,zmq-0.10.0,&&[uint]>&&[uint],warn,   --> src/lib.rs:311:36
13246,graphlib-0.6.3,*const adt>&adt,warn,  --> src/iterators/owning_iterator.rs:62:34
13247,ndarray-image-0.3.0,&&[param]>&&[param],warn,   --> src/lib.rs:177:39
13248,ndarray-image-0.3.0,*const &[param]>&mut &[param],warn,   --> src/lib.rs:194:22
13249,ndarray-image-0.3.0,&&[param]>&&[param],warn,   --> src/lib.rs:211:39
13250,ndarray-image-0.3.0,*const &[param]>&mut &[param],warn,   --> src/lib.rs:234:22
13251,k8-client-10.0.1,&adt>&adt,warn,   --> src/client/list_stream.rs:107:22
13252,bpfjit-0.1.1,fnptr>*mut adt,warn,  --> src/lib.rs:45:23
13253,bpfjit-0.1.1,fnptr>*const adt,warn,  --> src/lib.rs:58:38
13254,bpfjit-0.1.1,*mut adt>fnptr,warn,  --> src/lib.rs:63:28
13255,parquet-40.0.0,adt>[uint],warn,  --> src/bloom_filter/mod.rs:84:18
13256,parallel-0.11.3,&str>&str,warn,  --> src/main.rs:43:20
13257,parallel-0.11.3,&&[adt]>&&[adt],warn,  --> src/main.rs:50:60
13258,bracket-0.11.0,adt>adt,warn,  --> src/template.rs:19:1
13259,bracket-0.11.0,adt>adt,warn,  --> src/template.rs:19:1
13260,substrate-wasmtime-jit-0.16.0-threadsafe.4,*const adt>fnptr,warn,   --> src/compiler.rs:385:18
13261,parry3d-0.13.4,&[adt]>&adt,warn,  --> src/shape/segment.rs:63:18
13262,parry3d-0.13.4,&[adt]>&adt,warn,   --> src/shape/triangle.rs:130:18
13263,parry3d-0.13.4,&adt>&[adt],warn,   --> src/shape/triangle.rs:136:18
13264,parry3d-0.13.4,&[adt]>&adt,warn,   --> src/shape/tetrahedron.rs:115:18
13265,parry3d-0.13.4,&adt>*const uint,warn,  --> src/utils/as_bytes.rs:19:43
13266,parry3d-0.13.4,&adt>*const uint,warn,  --> src/utils/as_bytes.rs:19:43
13267,parry3d-0.13.4,&adt>*const uint,warn,  --> src/utils/as_bytes.rs:19:43
13268,parry3d-0.13.4,&adt>*const uint,warn,  --> src/utils/as_bytes.rs:19:43
13269,parry3d-0.13.4,&adt>&tuple,warn,  --> src/utils/sorted_pair.rs:30:18
13270,ore-rs-0.7.0,uint>int,warn,  --> src/convert.rs:38:38
13271,ore-rs-0.7.0,int>uint,warn,  --> src/convert.rs:39:38
13272,serde-hex-0.1.0,uint>[uint],warn,   --> src/macros/local.rs:20:52
13273,serde-hex-0.1.0,[uint]>uint,warn,   --> src/macros/local.rs:32:51
13274,serde-hex-0.1.0,uint>[uint],warn,   --> src/macros/local.rs:20:52
13275,serde-hex-0.1.0,[uint]>uint,safe,   --> src/macros/local.rs:32:51
13276,serde-hex-0.1.0,uint>[uint],warn,   --> src/macros/local.rs:20:52
13277,serde-hex-0.1.0,[uint]>uint,safe,   --> src/macros/local.rs:32:51
13278,serde-hex-0.1.0,uint>[uint],warn,   --> src/macros/local.rs:20:52
13279,serde-hex-0.1.0,[uint]>uint,safe,   --> src/macros/local.rs:32:51
13280,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:42:18
13281,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:46:18
13282,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:64:18
13283,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:68:18
13284,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:78:18
13285,autd3-core-9.0.1,adt>adt,warn,  --> src/geometry/builder.rs:82:18
13286,xcb-1.2.1,uint>adt,warn,   --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:474:13
13287,xcb-1.2.1,uint>adt,warn,   --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:715:13
13288,xcb-1.2.1,adt>uint,warn,   --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:829:26
13289,xcb-1.2.1,uint>adt,warn,   --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:864:13
13290,xcb-1.2.1,uint>adt,warn,   --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:957:13
13291,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1069:26
13292,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1080:26
13293,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1102:13
13294,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1193:13
13295,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1203:13
13296,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1310:26
13297,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1313:14
13298,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1335:13
13299,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:1363:13
13300,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:2076:14
13301,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:2114:13
13302,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3329:26
13303,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3360:13
13304,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3441:13
13305,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3825:14
13306,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3876:13
13307,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:3976:14
13308,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:4034:13
13309,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:4598:14
13310,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:4653:13
13311,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:4918:26
13312,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:4951:13
13313,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:5692:26
13314,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:5721:13
13315,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:6099:13
13316,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:6164:13
13317,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:6328:26
13318,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:7297:13
13319,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:7306:13
13320,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:7529:26
13321,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:7530:26
13322,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:8905:13
13323,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9134:13
13324,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9220:26
13325,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9637:41
13326,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9643:41
13327,xcb-1.2.1,adt>uint,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9649:41
13328,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9824:31
13329,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9833:31
13330,xcb-1.2.1,uint>adt,warn,    --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:9842:33
13331,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10115:41
13332,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10226:30
13333,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10567:41
13334,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10597:41
13335,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10603:41
13336,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10609:41
13337,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10615:41
13338,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10621:41
13339,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10657:41
13340,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10700:41
13341,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10821:28
13342,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10866:30
13343,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10875:29
13344,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10884:30
13345,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10893:30
13346,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10902:29
13347,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:10956:34
13348,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11019:28
13349,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11225:41
13350,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11237:41
13351,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11343:28
13352,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11361:36
13353,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11578:10
13354,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11704:13
13355,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11739:13
13356,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11749:13
13357,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11759:13
13358,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11798:13
13359,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11823:13
13360,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11833:13
13361,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:11843:13
13362,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:12139:10
13363,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:12574:10
13364,xcb-1.2.1,adt>uint,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:13625:10
13365,xcb-1.2.1,uint>adt,warn,     --> /home/RuMorph/crates/source/xcb-1.2.1/target/debug/build/xcb-da8429e5af13698d/out/xproto.rs:14705:13
